12.435,51.18888213,0.680004911,915.2236459,-0.001789196,2.607770505,0.002709471
12.475,51.18891132,0.680004942,915.2231351,-0.001721454,2.607335161,0.004348449
12.515,51.18894051,0.680004974,915.2226317,-0.001648608,2.606900431,0.005885271
12.555,51.18896971,0.680005006,915.2221358,-0.00157127,2.606466237,0.007329289
12.595,51.18899891,0.680005037,915.2216473,-0.001489877,2.606032505,0.008689079
12.635,51.18902811,0.680005069,915.2211663,-0.001404743,2.605599164,0.009972506
12.675,51.18905732,0.680005101,915.2206928,-0.001316101,2.605166147,0.011186784
12.715,51.18908653,0.680005134,915.2202267,-0.00122412,2.604733389,0.012338527
12.755,51.18911574,0.680005166,915.2197681,-0.001143396,2.604300833,0.010535149
12.795,51.18914495,0.680005199,915.2193169,-0.001105203,2.603868428,0.007902521
12.835,51.18917417,0.680005231,915.2188731,-0.001100448,2.603436114,0.005420004
12.875,51.18920339,0.680005264,915.2184367,-0.001120136,2.603003834,0.003082998
12.915,51.18923262,0.680005297,915.2180077,-0.00115802,2.602571535,0.000886577
12.955,51.18926185,0.68000533,915.217586,-0.001209725,2.602139168,-0.001174355
12.995,51.18929108,0.680005364,915.2171716,-0.001272153,2.601706687,-0.003104962
13.035,51.18932031,0.680005397,915.2167644,-0.001343077,2.601274049,-0.004910398
13.075,51.18934955,0.68000543,915.2163643,-0.001420869,2.600841212,-0.006595766
13.115,51.18937879,0.680005464,915.2159715,-0.001504313,2.600408138,-0.00816608
13.155,51.18940803,0.680005498,915.2155857,-0.001592477,2.599974792,-0.009626252
13.195,51.18943728,0.680005531,915.2152069,-0.001684627,2.599541141,-0.010981071
13.235,51.18946653,0.680005565,915.2148351,-0.001780172,2.599107153,-0.012235199
13.275,51.18949578,0.680005599,915.2144702,-0.001878618,2.5986728,-0.013393167
13.315,51.18952504,0.680005633,915.2141121,-0.001979547,2.598238055,-0.01445937
13.355,51.1895543,0.680005667,915.2137608,-0.002082593,2.597802894,-0.015438067
13.395,51.18958356,0.680005701,915.2134162,-0.002187432,2.597367292,-0.016333382
